;5;10;15;20;25;30;35;40;45;50;55;60;65;70;75;80;85;90;95;100
;1339;1523;2293;1860;2162;2436;2453;2184;2845;2394;3140;2749;2480;2705;3041;2444;3036;3180;3687;2760;
