3,7571
0,3579
0,3425
0,3592
0,3472
0,3262
0,1355
0,1637
0,3271
0,3241
0,3592
0,7855
0,3331
0,3309
0,5071
0,3318
0,3378
0,3339
0,3532
0,1278
0,1654
0,419
0,1308
0,1295
0,5063
0,3348
0,3228
0,3232
0,2659
0,1299
0,3228
0,3497
0,1265
0,36
0,3446
0,3211
0,3634
0,3382
0,3309
0,3613
0,3369
0,1265
0,1406
0,3224
0,3433
0,3455
0,3335
0,3408
0,3224
0,3211
0,3245
0,3549
0,3408
0,3237
0,3544
0,3643
0,3621
0,1539
0,1265
0,3305
0,322
0,3258
0,3232
0,3587
0,3305
0,3314
0,3382
0,3279
0,1415
0,1295
0,3271
0,3275
0,3493
0,3352
0,3314
0,3566
0,3613
0,322
0,3532
0,3339
0,3224
0,3549
0,3318
0,1295
0,15
0,3373
0,3249
0,3224
0,3198
0,3395
0,3519
0,3267
0,3211
0,3429
0,3309
0,322
0,3583
0,3279
0,3318
0,1368

Whole time:34,56448
Averange time:0,345644836425781
