12,7731
0,3994
0,3515
0,3985
0,3861
0,3994
0,1851
0,2227
0,4823
0,6777
0,4348
0,3994
0,7816
1,0998
0,5452
0,4947
0,431
0,3694
0,3502
0,15
0,1351
0,3305
0,1338
0,1518
0,4092
0,4562
0,3904
0,5473
0,1868
0,2078
0,5246
0,5601
0,2193
0,5422
0,6042
0,4224
0,4395
0,4596
0,4438
0,4507
0,4464
0,1881
0,1902
0,4588
0,4541
0,4622
0,4729
0,4374
0,4661
0,4575
0,4511
0,4549
0,4793
0,4464
0,4712
0,4579
0,4545
0,1872
0,186
0,437
0,4524
0,3976
0,3544
0,3728
0,3592
0,3228
0,3827
0,357
0,1406
0,1556
0,3626
0,3596
0,369
0,3395
0,3519
0,3724
0,3476
0,3609
0,5187
12,3959
0,3527
0,3292
0,3613
0,1368
0,1304
0,3155
0,3151
0,319
0,3155
0,3566
0,3352
0,3151
0,3523
0,3237
0,3399
0,3425
0,3463
0,3527
0,316
0,1406

Whole time:62,17599
Averange time:0,621759910583496
